product_index,product_id,encrypted_product_id,model,title,status,display,image_position,url,width,height,occupancy_width,occupancy_height,occupancy_box_area,occupancy_ink,risk,reference_distance,visual_flags,cache
42,1601939615744,AAH7jmk4AOWGex-cDVm7jLfj,BQ030-O1 / A811,Custom Logo Kids Knit Lace-Up Walking Shoes OEM ODM Private Label Footwear Supplier Model A811,approved,Y,3,https://sc04.alicdn.com/kf/Sfa3beb63a9dd4823b9f4d3de35baaeb31.jpg,320,320,0.7875,0.44,0.3465,0.2118,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\097c990ccf803dc0c32872f9194d3c8b33114dbd.jpg
42,1601939615744,AAH7jmk4AOWGex-cDVm7jLfj,BQ030-O1 / A811,Custom Logo Kids Knit Lace-Up Walking Shoes OEM ODM Private Label Footwear Supplier Model A811,approved,Y,4,https://sc04.alicdn.com/kf/S82cce3f11bc4410183fa57dabe9cb727K.jpg,320,320,0.735,0.435,0.3197,0.149,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\54792f8b62de80392454a3c413c484d8140ef39b.jpg
42,1601939615744,AAH7jmk4AOWGex-cDVm7jLfj,BQ030-O1 / A811,Custom Logo Kids Knit Lace-Up Walking Shoes OEM ODM Private Label Footwear Supplier Model A811,approved,Y,5,https://sc04.alicdn.com/kf/Sc76d26c52b234ce58917edd0a93d30c6l.jpg,320,320,0.795,0.4475,0.3558,0.2067,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\50388fde54f791fd22a1b0084414feb665da188e.jpg
42,1601939615744,AAH7jmk4AOWGex-cDVm7jLfj,BQ030-O1 / A811,Custom Logo Kids Knit Lace-Up Walking Shoes OEM ODM Private Label Footwear Supplier Model A811,approved,Y,6,https://sc04.alicdn.com/kf/S37dacb7518d0405cba50a905754b4299V.jpg,320,320,0.7475,0.3,0.2243,0.178,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\3a6d71de338948d528109ed8ff1be376ed547b4c.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,1,https://sc04.alicdn.com/kf/S2493e32677334553bc9c0356f9379316i.jpg,320,320,0.7825,0.68,0.5321,0.2944,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\cf522be3eb9ce5d34729957a966f25d13dd52d2f.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,2,https://sc04.alicdn.com/kf/S2f913999da7a406b92af0293c9952676r.jpg,320,320,0.7625,0.63,0.4804,0.2458,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\399423e7f26fa108b3113d164ff21c186feb2b98.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,3,https://sc04.alicdn.com/kf/S8eaa3867feea4fabb4814de1f2eff5fdO.jpg,320,320,0.7675,0.6725,0.5161,0.2851,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\0ff0082fdec82f1e903ac5dea1da71dacb7e528d.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,4,https://sc04.alicdn.com/kf/S528a1365d53848b1bc6ebb08b79a36c8s.jpg,320,320,0.7375,0.61,0.4499,0.2304,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b39af6520d9d2fcb5021bc6f47593178a66fc077.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,5,https://sc04.alicdn.com/kf/Sb3812e33f4174a0c928cbc268cb5986ap.jpg,320,320,0.8,0.5425,0.434,0.234,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\bd3cb51a733e1097cc757ccb9fc7c97f92e76a86.jpg
43,1601939607770,AAExjmk4AOWGex-cDVm7jJc5,BQ029-R1 / A025,High Top Knit Slip-On Walking Shoes for Autumn Winter Casual Walking Model A025,approved,Y,6,https://sc04.alicdn.com/kf/S79a67ee533c240b99ca691bc73943cbay.jpg,320,320,0.7525,0.56,0.4214,0.2431,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\a493a16a6dbb9b10de49923ba4ef34dbea599d7d.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,1,https://sc04.alicdn.com/kf/Sf364c6fd585d4c00bad63b289a856b6fI.jpg,320,320,0.7825,0.6825,0.5341,0.2949,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\68001f87ba7d5a301993c415ca8e25c7bd1dc2cf.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,2,https://sc04.alicdn.com/kf/S22052a71bf2048ae9e234c1326348836b.jpg,320,320,0.7625,0.6325,0.4823,0.2471,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\21c6a0924ad16be3affb0bac1a4594d7849324da.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,3,https://sc04.alicdn.com/kf/Se23700b9bded4c74bf30262495e44105s.jpg,320,320,0.79,0.5375,0.4246,0.2296,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\5bff2e0430e080c6dea8597cbbbf957121b8577c.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,4,https://sc04.alicdn.com/kf/Sf6ca6eb8452d4cc59671eee59e606890K.jpg,320,320,0.7375,0.5525,0.4075,0.2346,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\4b96d80a64339adc626725cbd80d596d12b7c743.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,5,https://sc04.alicdn.com/kf/S355645e4b9f9497cbeced0d879f280002.jpg,320,320,0.7825,0.68,0.5321,0.2954,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\d7610d4287808476781248b8185e2a017103349e.jpg
44,1601939721228,AAEZjmk4AOWGex-cDVm7ikvv,BQ029-O1 / A025,Custom Logo High Top Knit Slip-On Walking Shoes OEM ODM Private Label Footwear Supplier Model A025,approved,Y,6,https://sc04.alicdn.com/kf/Sb17c688e42cb47ffac5f4f78c7f08c23g.jpg,320,320,0.7525,0.6225,0.4684,0.2409,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\26e007c0033b6a304313c5a9f3211145b615f91f.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,1,https://sc04.alicdn.com/kf/S9b94962d041f4cf6b9b6a9ad6b38e29dv.jpg,320,320,0.82,0.3775,0.3095,0.1635,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\737324ddc1c096180f4de3c42e92858a1c1f56cf.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,2,https://sc04.alicdn.com/kf/Sfda583a996bb4b60bf0470b55dbca80fo.jpg,320,320,0.76,0.315,0.2394,0.1425,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ef49c8ab4060026ef409f4f8fb180088ad97c718.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,3,https://sc04.alicdn.com/kf/Sca5ddb160ed5462d8c365875ab96352du.jpg,320,320,0.79,0.36,0.2844,0.176,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\630af42d6cc237f840dd0f489dee6f053c6298db.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,4,https://sc04.alicdn.com/kf/Sdfd3934f26884244b2d1d7f4f96325499.jpg,320,320,0.735,0.3325,0.2444,0.1525,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c1c4022b1343f9c3731693e9d82b2a69a2123c28.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,5,https://sc04.alicdn.com/kf/S1b7b16f0b5be4f58aa73cee41c4b4be2i.jpg,320,320,0.53,0.6775,0.3591,0.1763,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\73fdffe4edbdeebe5cdcc50dff6c0f530b6bbda5.jpg
45,1601939720204,AAEdjmk4AOWGex-cDVm7ik_v,BQ028-W1 / BISCUIT,Wholesale Knit Slip-On Biscuit Sole Casual Walking Shoes Factory Supply Model BISCUIT,approved,Y,6,https://sc04.alicdn.com/kf/S825317d5001249948fa61d4abd847488B.jpg,320,320,0.6925,0.72,0.4986,0.2595,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\89041d482806a542a7392b9ef78dcb5bf0bad8f7.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,1,https://sc04.alicdn.com/kf/Sa7c186853aed4728b7ad2149661fb385S.jpg,320,320,0.82,0.37,0.3034,0.1611,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\1566244537649e4ab18efd7fb614df9df0f168db.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,2,https://sc04.alicdn.com/kf/S951a3ab1638f4d65a03a158934bde914K.jpg,320,320,0.7625,0.345,0.2631,0.1559,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ed8d91e45727f8fa39eca8c2070c5fc723ef2463.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,3,https://sc04.alicdn.com/kf/S8fa23959ea6143beb0674e5764e57858v.jpg,320,320,0.5225,0.6725,0.3514,0.1636,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\90366aa56f28045742c8a429c3114435bf9c8408.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,4,https://sc04.alicdn.com/kf/S75f61a8c32ed4e1eb0ccb97a3eb78898G.jpg,320,320,0.7125,0.74,0.5272,0.1916,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b76c877070a958330d6685f8fd9b48309365c955.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,5,https://sc04.alicdn.com/kf/S0b7bde910b254920b5109d9579b5b49dY.jpg,320,320,0.7975,0.3675,0.2931,0.1004,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\69bfaf1bf90e34aed38bdfd5a3a8e41492d2ee8b.jpg
46,1601939625627,AAEqjmk4AOWGex-cDVm7jNF4,BQ028-R1 / BISCUIT,Knit Slip-On Biscuit Sole Casual Walking Shoes for Travel Commuting and Daily Wear Model BISCUIT,approved,Y,6,https://sc04.alicdn.com/kf/Sa901fcbf16a74b40a7d78cb90fbf71391.jpg,320,320,0.7525,0.31,0.2333,0.1382,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\1b5d7c6aea22944177ce45728fd90ea7821f620e.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,1,https://sc04.alicdn.com/kf/Sd22844ef0e374cd998061ead5e5163422.jpg,320,320,0.81,0.46,0.3726,0.2011,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\f508f5a646453622f3222c0c7ecdf0695187a0ba.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,2,https://sc04.alicdn.com/kf/S8d2d8a9efeb74fc6ae6698d5cf7cfb16V.jpg,320,320,0.76,0.435,0.3306,0.2215,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\84e8253a3417c5301c56bfa864c9d61f00df8f07.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,3,https://sc04.alicdn.com/kf/S66033eba38a34fd48e443ae3c9fe9506w.jpg,320,320,0.7875,0.525,0.4134,0.259,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\b29d3dcda3285790866a80bae2b8034f154b5efc.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,4,https://sc04.alicdn.com/kf/S22ae31332fc6453c89bde94e5a11a3ba0.jpg,320,320,0.7375,0.5525,0.4075,0.297,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\434402e24b2c4ec9afa359bf6aa30605b83733ce.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,5,https://sc04.alicdn.com/kf/S051206678842404288a9fda734f1cdd99.jpg,320,320,0.8,0.4625,0.37,0.2393,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\193d3625b19654efa3636b0875fb47559b00b096.jpg
47,1601939616762,AAGujmk4AOWGex-cDVm7jLQZ,BQ027-W1 / K6116,Wholesale Knit Lace Detail Casual Walking Shoes Factory Supply Model K6116,approved,Y,6,https://sc04.alicdn.com/kf/Scfdb4c22d0cf446cbf07e1a9dab0f1d4C.jpg,320,320,0.75,0.46,0.345,0.2107,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\9813aee1a472a818184856ecfc7320b0ba054bad.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,1,https://sc04.alicdn.com/kf/S37ecefa5595d4998a9b687b78fcdcf2dI.jpg,320,320,0.5325,0.6825,0.3634,0.1696,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\4f269a908ec9f20384e9f968a32973b15840cd25.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,2,https://sc04.alicdn.com/kf/S9e0a27285b8d4d47a5afcbcc41b75780e.jpg,320,320,0.6925,0.7225,0.5003,0.1828,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\371d56255f9cacef33647463d2936a2564860d54.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,3,https://sc04.alicdn.com/kf/S6e383596e45b4ab1bac9adc083da419cY.jpg,320,320,0.79,0.365,0.2883,0.0986,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\dd51ea4ca821709bb3e07b54c8570296b0d10597.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,4,https://sc04.alicdn.com/kf/S2cc7310741de41408966984c29d131c4y.jpg,320,320,0.7375,0.3075,0.2268,0.1338,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\c0b6d72c31ae54edbe304fdd313f47243ec18654.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,5,https://sc04.alicdn.com/kf/Sdeeb29142b804682b60645c3fb387defv.jpg,320,320,0.8,0.365,0.292,0.1547,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\52c264c4608c5cb5fb46e78a0845c579bd57f7e7.jpg
48,1601939705262,AAE2jmk4AOWGex-cDVm7igpN,BQ028-O1 / BISCUIT,Custom Logo Knit Slip-On Biscuit Sole Casual Walking Shoes OEM ODM Private Label Footwear Supplier Model BISCUIT,approved,Y,6,https://sc04.alicdn.com/kf/Sfc7e0db105634875953c3e9f40047601J.jpg,320,320,0.75,0.34,0.255,0.1519,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\ac37e04b0fbf3c3535d03219a80098ea9c84a0b3.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,1,https://sc04.alicdn.com/kf/S4f64323e6de545299bf20d9e537afa747.jpg,320,320,0.82,0.375,0.3075,0.1885,P0_LOW_HERO_OCCUPANCY,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\f9d5aa5f9001dd9c35496a02beaa6127564157b1.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,2,https://sc04.alicdn.com/kf/Sfb2e630e1e444749b1449e67a319af6eW.jpg,320,320,0.76,0.3525,0.2679,0.1693,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\e406f386058f3b11e653c0cf75f0b9a78a6a8b12.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,3,https://sc04.alicdn.com/kf/S7208b8638f5542b8ac10525f5b4b27c64.jpg,320,320,0.79,0.3975,0.314,0.175,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7cd757d92ff3c561b7413692215efe191232e7af.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,4,https://sc04.alicdn.com/kf/S08f36663d96f4a2ba3a8c0d4cb656ea7f.jpg,320,320,0.7375,0.3625,0.2673,0.154,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\d0aec8884701b42fdeb09d3d6fb629fa704daeac.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,5,https://sc04.alicdn.com/kf/S0e2b2477282a454fa70c0bea6840f570p.jpg,320,320,0.75,0.6775,0.5081,0.2258,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\68cee49dd92502e7e02c4bd8069e52418da08ce0.jpg
49,1601939745065,AAHXjmk4AOWGex-cDVm7iq7K,BQ026-W1 / T5828,Wholesale Knit Lace-Up Walking Shoes Casual Shoes Factory Supply Model T5828,approved,Y,6,https://sc04.alicdn.com/kf/Sf00c3d9a397a4b7784f2c85a17976e1aL.jpg,320,320,0.75,0.69,0.5175,0.2543,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\1a17515b1be701c00d0aca831e0c527f1215c483.jpg
50,1601939692338,AAGPjmk4AOWGex-cDVm7jdzR,BQ027-R1 / K6116,Knit Lace Detail Casual Walking Shoes for Daily Walking and Casual Wear Model K6116,approved,Y,1,https://sc04.alicdn.com/kf/Sdf81094251c045669db57fc61d6a98afN.jpg,320,320,0.81,0.545,0.4415,0.248,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\7b3771f6a2bb9797843beb7dc32cb543ba690b75.jpg
50,1601939692338,AAGPjmk4AOWGex-cDVm7jdzR,BQ027-R1 / K6116,Knit Lace Detail Casual Walking Shoes for Daily Walking and Casual Wear Model K6116,approved,Y,2,https://sc04.alicdn.com/kf/S645221eeae924c329e26f0af8f28b1c8a.jpg,320,320,0.7625,0.57,0.4346,0.3175,,,HEURISTIC_PASS,C:\Users\spq\Desktop\贝强\02_Alibaba运营\01_店铺与全店诊断\全量商品审查_2026-09-04\全六图视觉二次审计_2026-09-04\cache\46b369acb6d0ac5b01ae946d746981de689d6707.jpg
